id,name,muscle_group,category,created_at,form_notes,help_url,equipment
976333b8-306f-43fb-94ae-3462ed1698a7,Dumbbell Curl to Overhead Press,Arms,strength,2026-04-11 13:58:03.684572+00,null,null,Dumbbell
11543e89-df13-446e-bd61-6c3e7e68803d,Bicep Curls Light,Arms,strength,2026-04-11 13:58:03.684572+00,null,null,Dumbbell
2acc0a31-fc0a-4c2b-ba5d-8a7d7f0213f3,decline press,Chest,strength,2026-03-22 19:29:57.282532+00,Set bench to a decline angle. Lower barbell or dumbbells to the lower chest with control. Press to full extension. Keep feet secured on the footpads. Control the descent — especially at the bottom of the range where shoulders are most vulnerable.,https://youtu.be/a-UFQE4oxWY,Barbell
4b23f3c1-70ea-4b2c-97b0-3c0780b40986,Pull up/Lat Pulldown,Back,strength,2026-03-02 23:50:57.793365+00,"1. Grab the pull-up bar with the palms facing forward using the prescribed grip. Note on grips: For a wide grip, your hands need to be spaced out at a distance wider than your shoulder width. For a medium grip, your hands need to be spaced out at a distance equal to your shoulder width and for a close grip at a distance smaller than your shoulder width.
2. As you have both arms extended in front of you holding the bar at the chosen grip width, bring your torso back around 30 degrees or so while creating a curvature on your lower back and sticking your chest out. This is your starting position.
3. Pull your torso up until the bar touches your upper chest by drawing the shoulders and the upper arms down and back. Exhale as you perform this portion of the movement. Tip: Concentrate on squeezing the back muscles once you reach the full contracted position. The upper torso should remain stationary as it moves through space and only the arms should move. The forearms should do no other work other than hold the bar.
4. After a second on the contracted position, start to inhale and slowly lower your torso back to the starting position when your arms are fully extended and the lats are fully stretched.
5. Repeat this motion for the prescribed amount of repetitions.",null,Cable
d748883b-1239-4840-ab83-076098763b96,Static Squat Cable Torso Rotations,Core,strength,2026-03-02 23:50:57.793365+00,"1. Stand upright holding an exercise ball with both hands. Extend your arms so the ball is straight out in front of you. This will be your starting position.
2. Rotate your torso to one side, keeping your eyes on the ball as you move. Now, rotate back to the opposite direction. Repeat for 10-20 repetitions.",null,Cable
21a6d24a-eac7-49e1-90cb-704f937dc11d,Seated Rows Neutral Grip,Back,strength,2026-04-11 13:58:03.684572+00,null,null,Cable
f297f640-4644-4bbc-a025-252c12a63673,Isometric External Rotation,Shoulders,strength,2026-04-11 13:58:03.684572+00,null,null,Cable
21f282b7-49ad-4e47-877c-6f5aec22e4df,Isometric Internal Rotation,Shoulders,strength,2026-04-11 13:58:03.684572+00,null,null,Cable
87e61105-757e-4781-8634-a2d15ec98cee,Standing External Rotation,Shoulders,strength,2026-04-11 13:58:03.684572+00,null,null,Cable
92c6dbea-4d34-44ac-b7ca-43d78132835e,Standing Internal Rotation,Shoulders,strength,2026-04-11 13:58:03.684572+00,null,null,Cable
9d7a712c-0dfd-4ba1-83dc-e02cf7a32606,Standing Row,Back,strength,2026-04-11 13:58:03.684572+00,null,null,Cable
a52ef055-d2d7-4ecf-a076-10a464372164,Seated Row Band or Cable,Back,strength,2026-04-11 13:58:03.684572+00,null,null,Cable
b657b066-9b98-42e1-911d-4e0f3ad558b9,Rowing Machine,Back,cardio,2026-03-01 00:05:46.651691+00,"1. To begin, seat yourself on the rower. Make sure that your heels are resting comfortably against the base of the foot pedals and that the straps are secured. Select the program that you wish to use, if applicable. Sit up straight and bend forward at the hips.
2. There are three phases of movement when using a rower. The first phase is when you come forward on the rower. Your knees are bent and against your chest. Your upper body is leaning slightly forward while still maintaining good posture. Next, push against the foot pedals and extend your legs while bringing your hands to your upper abdominal area, squeezing your shoulders back as you do so. To avoid straining your back, use primarily your leg and hip muscles.
3. The recovery phase simply involves straightening your arms, bending the knees, and bringing your body forward again as you transition back into the first phase.",null,Machine
12da7df1-d526-4ed1-8a4d-e54545ec3802,Stationary Bike,Full Body,cardio,2026-04-11 13:45:59.238762+00,null,null,Machine
a2fba615-62ff-43c8-9572-53905c8c0cfb,Stationary Cycling,Full Body,cardio,2026-04-11 13:45:59.238762+00,null,null,Machine
5924cb23-02bd-4c82-a9de-925468d1394c,Machine Chest Press,Chest,strength,2026-04-11 13:58:03.684572+00,null,null,Machine
f43eec8b-2a4d-4243-8a95-9dded95051f0,Machine Shoulder Press,Shoulders,strength,2026-04-11 13:58:03.684572+00,null,null,Machine
63665a56-f1c1-4a2c-85b0-91c00dc43800,Child's Pose,Back,stretch,2026-04-02 15:46:51.961723+00,null,https://youtu.be/kH12QrSGedM,Bodyweight
7a266c9b-00bb-4d6a-acca-5ed3af216e6a,Elliptical Trainer,Full Body,cardio,2026-04-11 13:58:03.684572+00,null,null,Machine
a4f29912-ec61-4625-9944-20116620ee30,Seated Knee Extensions,Legs,strength,2026-04-11 13:58:03.684572+00,null,null,Machine
9f389ebc-9221-4c4e-ba18-184ea4f34842,Ankle Alphabet,Feet,strength,2026-04-02 15:46:51.961723+00,null,null,Bodyweight
42ee8c86-4e9a-42ed-b097-af3e27615e23,Ankle Pumps,Feet,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
ce1c9952-f5fc-4d34-a4d5-e82527ec7317,Ankle Stability Balance,Feet,strength,2026-04-02 15:46:51.961723+00,null,null,Bodyweight
088c0871-30ec-422f-8b95-db89dfb1770e,Bent-Over Horizontal Abduction,Shoulders,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
59e0c64b-8acc-453b-b408-0180a61995e2,Bird-Dog Modified,Core,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
c9a315af-c567-4ab4-91df-66d8d8e7b55a,Bodyweight Quarter Squat,Legs,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
0ce2b0b1-ddfc-46e2-b48d-cacd2360dce0,Bodyweight Squats,Legs,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
756acda7-d6f4-4316-9108-89178279d60e,Cat-Cow Stretch,Back,stretch,2026-04-02 15:46:51.961723+00,null,null,Bodyweight
f12d3113-4e9c-418d-9b82-ce549b925c88,Chair Squats,Legs,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
62bf731b-ca92-4b00-93c3-a73bf218e550,Chin Tucks,Back,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
4db3e876-7940-4ccf-a39f-af41365c156e,Clamshells,Glutes,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
328d35b1-0b00-4316-a062-d2856a423b8d,Cool-Down Walk,Full Body,cardio,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
284735ea-88c6-4b2a-a32f-f77f1379bc7a,Cool-Down Walking,Full Body,cardio,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
f7595e20-23bb-473e-8969-7492ca052ed3,Dead Bug Arms Overhead,Core,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
8450e75a-de90-4d0e-99b7-c083dc75522e,Dead Hang,Hands,strength,2026-04-02 15:46:51.961723+00,null,null,Bodyweight
31dc0a8c-382e-452b-9128-191a36ad336f,Double-Leg Quarter Squats,Legs,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
d01fa142-2c1a-4a4c-8004-0a1a9e089c26,Downward Dog,Back,stretch,2026-04-02 15:46:51.961723+00,null,null,Bodyweight
1a06cc79-7202-48b1-87db-9928bdaeb6b8,Finger Curls,Hands,strength,2026-04-02 15:46:51.961723+00,null,null,Bodyweight
938b251b-b944-41b9-a8bf-760f5f3e6f3a,Foot Doming,Feet,strength,2026-04-02 15:46:51.961723+00,null,null,Bodyweight
c2fd96fb-4ac1-4b51-944c-b31f16987a53,Forearm Pronation & Supination,Hands,strength,2026-04-02 15:46:51.961723+00,null,null,Bodyweight
bac6dfc7-31da-4b87-bd78-dccf4605ca66,Full-Can Scaption Thumb-Up,Shoulders,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
68690de4-ca7a-4999-bc9b-6eb8acb356ba,Gentle Walking,Full Body,cardio,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
da83e083-d9b0-47fd-b73e-6d9d431668b5,Glute Bridge with Band,Glutes,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
c2e5c1d8-5e4e-4778-98c9-cb7a4e6434b3,Grip Squeezes,Hands,strength,2026-04-02 15:46:51.961723+00,null,null,Bodyweight
93f919d9-ad98-4162-a87c-70940eda92da,Hamstring Sets,Legs,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
44401a1d-8987-4edd-a978-a4e1da8a3a17,Heel Slides,Legs,flexibility,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
c1df4198-d935-4a32-80ce-c8e7dd72396e,Hip Abduction Standing,Glutes,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
5c9cf1e5-a2f1-4df4-a881-601837337b3d,Incline Push-ups,Chest,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
b7f93e07-2b24-485d-abd9-2b1198cc5010,Incline Treadmill Walk,Full Body,cardio,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
c8596e98-3fe2-4fe1-a73b-5e3ade96db09,Interval Walking,Full Body,cardio,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
4b3d2924-2a8b-4375-9d97-d646445d6083,L-Sit Hold,Core,strength,2026-04-11 13:45:59.238762+00,null,null,Bodyweight
187c459f-0b00-4f8b-bde4-f3c1e055e191,Marble Pickup,Feet,strength,2026-04-02 15:46:51.961723+00,null,null,Bodyweight
2b23d472-2b88-4db6-9d98-dead2573c045,Marching in Place High Knees,Full Body,cardio,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
99d4cdcd-d31d-4d1e-a3f2-08cb208f7ac8,Modified Bird-Dog,Core,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
db8ec8b6-80d9-4cac-be98-d19e17c2fa3a,Modified Dead Bug,Core,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
d194f608-0c2d-45f3-9d0f-77ae7bd4a203,Mountain Climber Burpee,Full Body,cardio,2026-03-02 23:50:57.793365+00,"1. Begin in a pushup position, with your weight supported by your hands and toes. Flexing the knee and hip, bring one leg until the knee is approximately under the hip. This will be your starting position.
2. Explosively reverse the positions of your legs, extending the bent leg until the leg is straight and supported by the toe, and bringing the other foot up with the hip and knee flexed. Repeat in an alternating fashion for 20-30 seconds.",null,Bodyweight
9d8e54d4-3063-4458-a4a7-c0e321e4c6f5,Static Quad Sets,Legs,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
b77edf78-45f3-4c2a-b5e4-42dc178afc64,Mountain Climbers,Full Body,cardio,2026-03-02 23:50:57.793365+00,"1. Begin in a pushup position, with your weight supported by your hands and toes. Flexing the knee and hip, bring one leg until the knee is approximately under the hip. This will be your starting position.
2. Explosively reverse the positions of your legs, extending the bent leg until the leg is straight and supported by the toe, and bringing the other foot up with the hip and knee flexed. Repeat in an alternating fashion for 20-30 seconds.",null,Bodyweight
e5736e07-aa10-443e-a6d7-bd7e9278c099,Mountain Climbers + Air Squats,Full Body,cardio,2026-03-02 23:50:57.793365+00,"1. Begin in a pushup position, with your weight supported by your hands and toes. Flexing the knee and hip, bring one leg until the knee is approximately under the hip. This will be your starting position.
2. Explosively reverse the positions of your legs, extending the bent leg until the leg is straight and supported by the toe, and bringing the other foot up with the hip and knee flexed. Repeat in an alternating fashion for 20-30 seconds.",null,Bodyweight
632788b6-bc7a-4d71-a3ee-aa3e6920c53c,Opposite Arm Leg Reach Seated,Core,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
655ce464-67d5-4e2d-be73-b942866e644c,Pelvic Tilts,Core,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
dafb2864-870c-49be-8db4-4623fd0154a1,Pigeon Pose,Hips,stretch,2026-04-02 15:46:51.961723+00,null,null,Bodyweight
2a080d5f-b280-4600-b18f-63040f6f67c3,Pike Push-ups,Shoulders,strength,2026-03-02 23:50:57.793365+00,"1. With your back to the wall bend at the waist and place both hands on the floor at shoulder width.
2. Kick yourself up against the wall with your arms straight. Your body should be upside down with the arms and legs fully extended. Keep your whole body as straight as possible. Tip: If doing this for the first time, have a spotter help you. Also, make sure that you keep facing the wall with your head, rather than looking down.
3. Slowly lower yourself to the ground as you inhale until your head almost touches the floor. Tip: It is of utmost importance that you come down slow in order to avoid head injury.
4. Push yourself back up slowly as you exhale until your elbows are nearly locked.
5. Repeat for the recommended amount of repetitions.",null,Bodyweight
ee2b3664-bcc8-4420-b050-2f270692a390,Pinch Grip Hold,Hands,strength,2026-04-02 15:46:51.961723+00,null,null,Bodyweight
19a85bcc-f588-476f-bba3-ec6caf15ad34,Plank (Variations),Core,strength,2026-03-02 23:50:57.793365+00,"1. Get into a prone position on the floor, supporting your weight on your toes and your forearms. Your arms are bent and directly below the shoulder.
2. Keep your body straight at all times, and hold this position as long as possible. To increase difficulty, an arm or leg can be raised.",null,Bodyweight
85cecc8a-96c3-4237-8e1a-93b20ddf2306,Plank In and Outs,Core,strength,2026-03-02 23:50:57.793365+00,"1. Get into a prone position on the floor, supporting your weight on your toes and your forearms. Your arms are bent and directly below the shoulder.
2. Keep your body straight at all times, and hold this position as long as possible. To increase difficulty, an arm or leg can be raised.",null,Bodyweight
c1c9bf20-187d-43be-842d-a6dc81269fde,Plank Jacks,Core,cardio,2026-03-02 23:50:57.793365+00,"1. Get into a prone position on the floor, supporting your weight on your toes and your forearms. Your arms are bent and directly below the shoulder.
2. Keep your body straight at all times, and hold this position as long as possible. To increase difficulty, an arm or leg can be raised.",null,Bodyweight
5319cd44-2cf7-4a77-8436-c9d4e7201369,Plank Modified,Core,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
e6de318a-043f-4b47-b3ec-621b61b80985,Plank Shoulder Taps,Core,strength,2026-03-02 23:50:57.793365+00,"1. Get into a prone position on the floor, supporting your weight on your toes and your forearms. Your arms are bent and directly below the shoulder.
2. Keep your body straight at all times, and hold this position as long as possible. To increase difficulty, an arm or leg can be raised.",null,Bodyweight
ffa4dd68-fece-452b-867c-73ab1c0f2420,Plank Taps,Core,strength,2026-03-02 23:50:57.793365+00,"1. Get into a prone position on the floor, supporting your weight on your toes and your forearms. Your arms are bent and directly below the shoulder.
2. Keep your body straight at all times, and hold this position as long as possible. To increase difficulty, an arm or leg can be raised.",null,Bodyweight
583e8079-eba2-426e-a59d-14a420c2eef5,Plank with Knee Taps,Core,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
4e7d7975-401f-4b0a-9ee7-982cd5866bfb,Plank with Knee-to-Elbow,Core,strength,2026-03-02 23:50:57.793365+00,"1. Get into a prone position on the floor, supporting your weight on your toes and your forearms. Your arms are bent and directly below the shoulder.
2. Keep your body straight at all times, and hold this position as long as possible. To increase difficulty, an arm or leg can be raised.",null,Bodyweight
7f161afa-b02d-4fe1-9628-57ba6c27f793,Plank with Row,Core,strength,2026-03-02 23:50:57.793365+00,"1. Get into a prone position on the floor, supporting your weight on your toes and your forearms. Your arms are bent and directly below the shoulder.
2. Keep your body straight at all times, and hold this position as long as possible. To increase difficulty, an arm or leg can be raised.",null,Bodyweight
40860b89-1565-4fb0-84d1-d25fedf5083e,Plank-to-Pushup,Core,strength,2026-03-02 23:50:57.793365+00,"1. Get into a prone position on the floor, supporting your weight on your toes and your forearms. Your arms are bent and directly below the shoulder.
2. Keep your body straight at all times, and hold this position as long as possible. To increase difficulty, an arm or leg can be raised.",null,Bodyweight
98fdf3e7-4bed-4a6b-a2d2-61ea6ab24a83,Prone Horizontal Abduction,Shoulders,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
9172a006-ca78-4641-a6c6-83013aad5899,Prone Y Raise,Back,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
3adc179a-2f3a-4b67-8cee-2e0d36619349,Prone Y-T-W Raises,Back,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
f019a8e4-d230-408d-8e97-98267cd7e95a,Steady-State Walking,Full Body,cardio,2026-04-11 13:45:59.238762+00,null,null,Bodyweight
11f77604-504f-4915-b9f0-ce9e3dd70bf5,Step-ups 4-inch box,Legs,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
a1a657b5-56c0-4893-8adb-85beefda7df9,Push-up (Weighted),Chest,strength,2026-03-02 23:50:57.793365+00,"1. Lie on the floor face down and place your hands about 36 inches apart while holding your torso up at arms length.
2. Next, lower yourself downward until your chest almost touches the floor as you inhale.
3. Now breathe out and press your upper body back up to the starting position while squeezing your chest.
4. After a brief pause at the top contracted position, you can begin to lower yourself downward again for as many repetitions as needed.",null,Bodyweight
3dcf793e-69a4-4ea6-add3-2c673647e05d,Quad Sets,Legs,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
3597e96d-5c01-4e83-9e44-97f96f7df448,Reverse Crunch,Core,strength,2026-03-02 23:50:57.793365+00,"1. Lie down on the floor with your legs fully extended and arms to the side of your torso with the palms on the floor. Your arms should be stationary for the entire exercise.
2. Move your legs up so that your thighs are perpendicular to the floor and feet are together and parallel to the floor. This is the starting position.
3. While inhaling, move your legs towards the torso as you roll your pelvis backwards and you raise your hips off the floor. At the end of this movement your knees will be touching your chest.
4. Hold the contraction for a second and move your legs back to the starting position while exhaling.
5. Repeat for the recommended amount of repetitions.",null,Bodyweight
ee5702fb-6f97-4ef0-be76-4c599ac77012,Reverse Wrist Curls,Hands,strength,2026-04-02 15:46:51.961723+00,null,null,Bodyweight
2ae30a39-96dc-4784-aed7-4a790b2585be,Rope Ladder Broad Jumps,Legs,cardio,2026-03-02 23:50:57.793365+00,"1. Assume a comfortable standing position, with a short box positioned next to you. This will be your starting position.
2. Quickly dip into a quarter squat to initiate the stretch reflex, and immediately reverse direction to jump up and to the side.
3. Bring your knees high enough to ensure your feet have good clearance over the box.
4. Land on the center of the box, using your legs to absorb the impact.
5. Carefully jump down to the other side of the box, and continue going back and forth for several repetitions.",null,Bodyweight
f1f645b2-6f47-4be7-ac21-e47da17a6d4c,Russian Twists,Core,strength,2026-03-02 23:50:57.793365+00,"1. Lie down on the floor placing your feet either under something that will not move or by having a partner hold them. Your legs should be bent at the knees.
2. Elevate your upper body so that it creates an imaginary V-shape with your thighs. Your arms should be fully extended in front of you perpendicular to your torso and with the hands clasped. This is the starting position.
3. Twist your torso to the right side until your arms are parallel with the floor while breathing out.
4. Hold the contraction for a second and move back to the starting position while breathing out. Now move to the opposite side performing the same techniques you applied to the right side.
5. Repeat for the recommended amount of repetitions.",null,Bodyweight
0489f8f0-fadc-4f5f-b429-33025dc5c590,Scapular Push-ups,Back,strength,2026-03-02 23:50:57.793365+00,"1. Take a pronated grip on a pull-up bar.
2. From a hanging position, raise yourself a few inches without using your arms. Do this by depressing your shoulder girdle in a reverse shrugging motion.
3. Pause at the completion of the movement, and then slowly return to the starting position before performing more repetitions.",null,Bodyweight
0a6aee87-de52-4acf-9330-91a572218a78,Scapular Setting,Back,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
acd81997-2123-41d2-9017-c2b9bc8f5cb0,Scapular Squeezes,Back,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
37eb424a-02a1-4b1c-babe-1bb1311438ed,Seated Medicine Ball Twists,Core,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
38a8d92d-4f3e-4ffd-92fe-6349e5eceb27,Shadow Boxing,Full Body,cardio,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
369a8104-5ee6-43a1-a3e4-7c0f6aa5c387,Short Foot Exercise,Feet,strength,2026-04-02 15:46:51.961723+00,null,null,Bodyweight
fe1dfc4c-2fe5-427a-9f22-08a9e12d251a,Shuttle Runs (yd),Legs,cardio,2026-03-02 23:50:57.793365+00,"1. To begin, step onto the treadmill and select the desired option from the menu. Most treadmills have a manual setting, or you can select a program to run. Typically, you can enter your age and weight to estimate the amount of calories burned during exercise. Elevation can be adjusted to change the intensity of the workout.
2. Treadmills offer convenience, cardiovascular benefits, and usually have less impact than running outside. A 150 lb person will burn over 450 calories running 8 miles per hour for 30 minutes. Maintain proper posture as you run, and only hold onto the handles when necessary, such as when dismounting or checking your heart rate.",null,Bodyweight
75f526c1-c4a9-4fbc-a5b0-bfa09a336ac7,Side Plank Dips,Core,strength,2026-03-02 23:50:57.793365+00,"1. Get into pushup position on the toes with your hands just outside of shoulder width.
2. Perform a pushup by allowing the elbows to flex. As you descend, keep your body straight.
3. Do one pushup and as you come up, shift your weight on the left side of the body, twist to the side while bringing the right arm up towards the ceiling in a side plank.
4. Lower the arm back to the floor for another pushup and then twist to the other side.
5. Repeat the series, alternating each side, for 10 or more reps.",null,Bodyweight
b5962ed2-7b90-46fa-a8be-48d45472faf2,Side Plank Weak Side,Core,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
8714a5d7-d974-4a27-a7a3-b95a74ee56be,Side Plank with Hip Dip,Core,strength,2026-04-11 13:45:59.238762+00,null,null,Bodyweight
dd3a14b4-fefb-43d1-9c91-348a01be34ee,Step-ups Low Step,Legs,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
69ae53b7-b8ae-4bc8-a6ee-aaf1607a1976,Step-ups Slow and Controlled,Legs,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
7ce900b5-5445-40a7-9095-25865e3a99be,Wrist Curls,Hands,strength,2026-04-02 15:46:51.961723+00,null,null,Bodyweight
8076053c-60b5-4b92-9bf8-c8db99bbef33,Wrist Extensions,Hands,strength,2026-04-02 15:46:51.961723+00,null,null,Bodyweight
529499ad-6e6e-4ff6-a584-43fa9d0ec611,Side Planks,Core,strength,2026-03-02 23:50:57.793365+00,"1. Get into pushup position on the toes with your hands just outside of shoulder width.
2. Perform a pushup by allowing the elbows to flex. As you descend, keep your body straight.
3. Do one pushup and as you come up, shift your weight on the left side of the body, twist to the side while bringing the right arm up towards the ceiling in a side plank.
4. Lower the arm back to the floor for another pushup and then twist to the other side.
5. Repeat the series, alternating each side, for 10 or more reps.",null,Bodyweight
706dc6a8-fade-4244-945d-6349c0ec0b89,Side-Lying Hip Abduction,Glutes,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
0e123587-9e8a-49a8-b028-24633bc97efb,Side-Lying Leg Lifts,Glutes,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
fefbbfae-a768-4c46-b762-393b11b8d532,Side-to-Side Step Touches,Full Body,cardio,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
418eb9b8-086d-4b22-92ee-3b4928e2faf7,Single Leg Decline,Core,strength,2026-03-02 23:50:57.793365+00,"1. Secure your legs at the end of the decline bench and lie down.
2. Now place your hands lightly on either side of your head keeping your elbows in. Tip: Don't lock your fingers behind your head.
3. While pushing the small of your back down in the bench to better isolate your abdominal muscles, begin to roll your shoulders off it.
4. Continue to push down as hard as you can with your lower back as you contract your abdominals and exhale. Your shoulders should come up off the bench only about four inches, and your lower back should remain on the bench. At the top of the movement, contract your abdominals hard and keep the contraction for a second. Tip: Focus on slow, controlled movement - don't cheat yourself by using momentum.
5. After the one second contraction, begin to come down slowly again to the starting position as you inhale.
6. Repeat for the recommended amount of repetitions.",null,Bodyweight
475bd195-f663-4800-943f-7ea92ce80346,Single Leg Heel Raise,Feet,strength,2026-04-02 15:46:51.961723+00,null,null,Bodyweight
7d936185-2990-4de3-8ebc-b1058379c669,Single-Leg Balance,Legs,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
b86cd0e2-2138-49c6-b8e7-c37595748556,Single-Leg Balance Eyes Closed,Legs,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
6778486c-45d6-4a52-9e18-2660e442cec3,Single-Leg Balance Eyes Open,Legs,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
f4cf7722-e52a-4a5f-873a-881d2cc4f9ab,Single-Leg Balance Wall Support,Legs,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
17d74828-4bea-4f19-9083-0b774b6b4011,Single-Leg Bridge,Glutes,strength,2026-03-02 23:50:57.793365+00,"1. Lay on the floor with your feet flat and knees bent.
2. Raise one leg off of the ground, pulling the knee to your chest. This will be your starting position.
3. Execute the movement by driving through the heel, extending your hip upward and raising your glutes off of the ground.
4. Extend as far as possible, pause and then return to the starting position.",null,Bodyweight
1e219531-ff5c-4f40-a06b-e23ce8a62eb8,Single-Leg Heel Raises,Legs,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
79f83991-5d2b-431c-9385-56df5141bd35,Single-Leg Hops,Legs,cardio,2026-03-02 23:50:57.793365+00,"1. Arrange a line of cones in front of you. Assume a relaxed standing position, balanced on one leg. Raise the knee of your opposite leg. This will be your starting position.
2. Hop forward, jumping and landing with the same leg over the cone.
3. Use a countermovement jump to hop from cone to cone.
4. At the end, turn around and go back on the other leg.",null,Bodyweight
9907be9f-e091-4974-ac42-f614ec45dd14,Single-Leg RDL Bodyweight,Legs,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
c94364c0-3438-44bd-9ab3-8a8312b66e93,Single-Leg Step-Up,Legs,strength,2026-03-02 23:50:57.793365+00,"1. Stand facing a box or bench of an appropriate height with your feet together. This will be your starting position.
2. Begin the movement by stepping up, putting your left foot on the top of the bench. Extend through the hip and knee of your front leg to stand up on the box. As you stand on the box with your left leg, flex your right knee and hip, bringing your knee as high as you can.
3. Reverse this motion to step down off the box, and then repeat the sequence on the opposite leg.",null,Bodyweight
9cbea061-72b4-4b01-bedf-7cd272ac83bc,Sit-to-Stand Chair,Legs,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
5c7b94e7-270c-418a-b353-e93b97d4ec1d,Sit-to-Stand Controlled,Legs,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
86b55fbe-0338-4668-928e-a936cf008270,Skater Jumps,Legs,cardio,2026-03-02 23:50:57.793365+00,"1. Roller skating is a fun activity which can be effective in improving cardiorespiratory fitness and muscular endurance. It requires relatively good balance and coordination. It is necessary to learn the basics of skating including turning and stopping and to wear protective gear to avoid possible injury.
2. You can skate at a comfortable pace for 30 minutes straight. If you want a cardio challenge, do interval skating — speed skate two minutes of every five minutes, using the remaining three minutes to recover. A 150 lb person will typically burn about 175 calories in 30 minutes skating at a comfortable pace, similar to brisk walking.",null,Bodyweight
02804692-55fd-4d62-8440-6f59453afb10,Slow Lateral Weight Shifts,Full Body,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
8be6b32c-9190-40e9-bb55-b38745111384,Speed Skaters,Legs,cardio,2026-03-02 23:50:57.793365+00,"1. Roller skating is a fun activity which can be effective in improving cardiorespiratory fitness and muscular endurance. It requires relatively good balance and coordination. It is necessary to learn the basics of skating including turning and stopping and to wear protective gear to avoid possible injury.
2. You can skate at a comfortable pace for 30 minutes straight. If you want a cardio challenge, do interval skating — speed skate two minutes of every five minutes, using the remaining three minutes to recover. A 150 lb person will typically burn about 175 calories in 30 minutes skating at a comfortable pace, similar to brisk walking.",null,Bodyweight
9bd9cd53-72a5-40c2-921b-4399e6c95fda,Spiderman Push-ups,Chest,strength,2026-03-02 23:50:57.793365+00,"1. Begin in a prone position on the floor. Support your weight on your hands and toes, with your feet together and your body straight. Your arms should be bent to 90 degrees. This will be your starting position.
2. Initiate the movement by raising one foot off of the ground. Externally rotate the leg and bring the knee toward your elbow, as far forward as possible.
3. Return this leg to the starting position and repeat on the opposite side.",null,Bodyweight
